maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2023-11-08;45_3;45;2023;CPRC;57056,2500000000;59765,6927083333;61596,0192083333;60565,5540034722;56770,5500000000;55761,1004583333;68084,0977083333;60979,1310868056
jour;2023-11-08;45_3;45;2022;CPRC;56519,9583333333;NA;NA;NA;50038,9291666667;NA;NA;NA
jour;2023-11-08;45_3;45;2021;CPRC;59342,4645833333;NA;NA;NA;63810,3958333333;NA;NA;NA
jour;2023-11-08;45_3;45;2020;CPRC;58304,6608541667;NA;NA;NA;57285,6400208333;NA;NA;NA
jour;2023-11-07;45_2;45;2023;CPRC;55753,0208333333;59601,8991666667;61126,9617916667;60101,4139409722;55058,1437500000;56002,9376041667;68355,1345833333;60177,1861631944
jour;2023-11-07;45_2;45;2022;CPRC;55874,2750000000;NA;NA;NA;50140,3291666667;NA;NA;NA
jour;2023-11-07;45_2;45;2021;CPRC;58849,1000000000;NA;NA;NA;62400,7187500000;NA;NA;NA
jour;2023-11-07;45_2;45;2020;CPRC;58199,1769583333;NA;NA;NA;53698,1144583333;NA;NA;NA
jour;2023-11-06;45_1;45;2023;CPRC;54799,1666666667;57775,4054375000;59034,3282291667;58460,9929305556;53205,8708333333;53121,4589791667;65815,9075208333;57948,1915416667
jour;2023-11-06;45_1;45;2022;CPRC;54069,3708333333;NA;NA;NA;49550,8687500000;NA;NA;NA
jour;2023-11-06;45_1;45;2021;CPRC;57350,5520833333;NA;NA;NA;60079,0083333333;NA;NA;NA
jour;2023-11-06;45_1;45;2020;CPRC;56866,0246666667;NA;NA;NA;49779,5809166667;NA;NA;NA
jour;2023-11-05;44_7;44;2023;CPRC;48818,5833333333;49242,1812500000;51012,9453750000;50159,1826166667;46427,5791666667;43935,9121041667;54122,0812500000;49520,3567833333
jour;2023-11-05;44_7;44;2022;CPRC;46872,6479166667;NA;NA;NA;44924,3958333333;NA;NA;NA
jour;2023-11-05;44_7;44;2021;CPRC;49993,3270833333;NA;NA;NA;53965,6937500000;NA;NA;NA
jour;2023-11-05;44_7;44;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-11-04;44_6;44;2023;CPRC;49145,5625000000;51682,5012500000;53043,9743750000;52328,3059250000;49336,8979166667;46691,9325000000;56079,1105833333;51161,4455083333
jour;2023-11-04;44_6;44;2022;CPRC;47820,6354166667;NA;NA;NA;46019,5791666667;NA;NA;NA
jour;2023-11-04;44_6;44;2021;CPRC;51738,9375000000;NA;NA;NA;57066,0312500000;NA;NA;NA
jour;2023-11-04;44_6;44;2020;CPRC;51303,9733750000;NA;NA;NA;46985,5504583333;NA;NA;NA
jour;2023-11-03;44_5;44;2023;CPRC;52115,7291666667;54237,5576875000;57904,9617083333;56728,8052500000;52621,8604166667;51186,9254375000;61716,7441666667;55901,4502500000
jour;2023-11-03;44_5;44;2022;CPRC;52467,4666666667;NA;NA;NA;48839,2729166667;NA;NA;NA
jour;2023-11-03;44_5;44;2021;CPRC;56348,3708333333;NA;NA;NA;60500,1041666667;NA;NA;NA
jour;2023-11-03;44_5;44;2020;CPRC;56195,7536666667;NA;NA;NA;51876,3640833333;NA;NA;NA
jour;2023-11-02;44_4;44;2023;CPRC;52104,5833333333;56681,1993750000;57906,7720000000;57385,1314541667;49889,3625000000;52558,8130833333;60443,2615833333;55843,5743708333
jour;2023-11-02;44_4;44;2022;CPRC;52658,2270833333;NA;NA;NA;47562,1666666667;NA;NA;NA
jour;2023-11-02;44_4;44;2021;CPRC;56569,2333333333;NA;NA;NA;60350,7583333333;NA;NA;NA
jour;2023-11-02;44_4;44;2020;CPRC;56803,2983750000;NA;NA;NA;53849,5671250000;NA;NA;NA
jour;2023-11-01;FRAllSaints;44;2023;CPRC;48556,6458333333;49762,8726458333;51850,5822916667;50790,1594513889;45349,7145833333;44898,7240208333;54008,5265416667;49137,6441736111
jour;2023-11-01;FRAllSaints;44;2022;CPRC;46409,0427083333;NA;NA;NA;39683,9958333333;NA;NA;NA
jour;2023-11-01;FRAllSaints;44;2021;CPRC;48784,8083333333;NA;NA;NA;46991,1916666667;NA;NA;NA
jour;2023-11-01;FRAllSaints;44;2020;CPRC;50531,8913750000;NA;NA;NA;44794,0163750000;NA;NA;NA
jour;2023-10-31;44_2;44;2023;CPRC;52273,6875000000;56061,0928750000;57516,3111041667;56711,9574458333;48857,0458333333;53514,2974166667;64263,7042291667;56976,4766125000
jour;2023-10-31;44_2;44;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-10-31;44_2;44;2021;CPRC;54622,8937500000;NA;NA;NA;55032,4437500000;NA;NA;NA
jour;2023-10-31;44_2;44;2020;CPRC;56036,9853958333;NA;NA;NA;56299,0583125000;NA;NA;NA
jour;2023-10-30;44_1;44;2023;CPRC;51858,3750000000;51964,9646666667;55553,4592500000;54567,1546319444;48199,0291666667;51299,0125833333;63630,6400416667;54633,3924791667
jour;2023-10-30;44_1;44;2022;CPRC;47511,4500000000;NA;NA;NA;40953,8218750000;NA;NA;NA
jour;2023-10-30;44_1;44;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2023-10-30;44_1;44;2020;CPRC;54533,1020000000;NA;NA;NA;53918,5978333333;NA;NA;NA
jour;2023-10-29;43_7;43;2023;CPRC;46456,5200000000;46328,4096000000;47814,4636800000;47316,0007900000;42092,2940000000;43535,1571400000;52550,3476000000;46685,9411233333
jour;2023-10-29;43_7;43;2022;CPRC;43834,5970000000;NA;NA;NA;37420,2700000000;NA;NA;NA
jour;2023-10-29;43_7;43;2021;CPRC;47401,2880000000;NA;NA;NA;44483,8320000000;NA;NA;NA
jour;2023-10-29;43_7;43;2020;CPRC;47440,2264800000;NA;NA;NA;45315,6144800000;NA;NA;NA
jour;2023-10-28;43_6;43;2023;CPRC;47608,4583333333;48293,9075208333;50033,0289791667;49592,0326631944;44606,5125000000;45503,8978750000;50837,9554375000;48559,0736354167
jour;2023-10-28;43_6;43;2022;CPRC;45266,4833333333;NA;NA;NA;39263,0583333333;NA;NA;NA
jour;2023-10-28;43_6;43;2021;CPRC;49557,7104166667;NA;NA;NA;47517,6229166667;NA;NA;NA
jour;2023-10-28;43_6;43;2020;CPRC;49399,5974583333;NA;NA;NA;46101,3849583333;NA;NA;NA
jour;2023-10-27;43_5;43;2023;CPRC;51658,1250000000;53974,5702916667;55468,0375625000;54843,1710069444;48509,3125000000;51167,6472083333;56135,8813125000;53395,1102430556
jour;2023-10-27;43_5;43;2022;CPRC;49665,0354166667;NA;NA;NA;43986,6770833333;NA;NA;NA
jour;2023-10-27;43_5;43;2021;CPRC;53876,9041666667;NA;NA;NA;52531,7270833333;NA;NA;NA
jour;2023-10-27;43_5;43;2020;CPRC;54034,8038125000;NA;NA;NA;50437,3975625000;NA;NA;NA
jour;2023-10-26;43_4;43;2023;CPRC;51681,4166666667;54426,8298750000;55824,6262291667;55205,6150347222;48614,1458333333;51795,3820000000;58192,6678958333;53826,8612152778
jour;2023-10-26;43_4;43;2022;CPRC;49973,2020833333;NA;NA;NA;44522,5041666667;NA;NA;NA
jour;2023-10-26;43_4;43;2021;CPRC;53836,3041666667;NA;NA;NA;53736,2208333333;NA;NA;NA
jour;2023-10-26;43_4;43;2020;CPRC;54552,2550208333;NA;NA;NA;50903,0196041667;NA;NA;NA
jour;2023-10-25;43_3;43;2023;CPRC;51175,2500000000;54472,6830833333;55308,9517291667;54878,8747222222;48545,8583333333;51546,4525000000;58950,2038125000;53894,1858333333
jour;2023-10-25;43_3;43;2022;CPRC;49904,7208333333;NA;NA;NA;44717,9479166667;NA;NA;NA
jour;2023-10-25;43_3;43;2021;CPRC;53647,7125000000;NA;NA;NA;53750,4833333333;NA;NA;NA
jour;2023-10-25;43_3;43;2020;CPRC;54585,2343958333;NA;NA;NA;51777,8510625000;NA;NA;NA
jour;2023-10-24;43_2;43;2023;CPRC;50100,7083333333;54055,5831041667;55173,9736250000;54463,0488819444;47869,1583333333;50635,9057916667;58220,7951250000;53668,3717986111
jour;2023-10-24;43_2;43;2022;CPRC;49728,4729166667;NA;NA;NA;44941,4208333333;NA;NA;NA
jour;2023-10-24;43_2;43;2021;CPRC;53297,6270833333;NA;NA;NA;53563,4145833333;NA;NA;NA
jour;2023-10-24;43_2;43;2020;CPRC;53431,0522500000;NA;NA;NA;54462,6126666667;NA;NA;NA
jour;2023-10-23;43_1;43;2023;CPRC;48709,0416666667;51645,9247708333;53535,9961666667;52738,2587083333;47384,0291666667;48026,1622708333;57190,8557916667;52234,6305833333
jour;2023-10-23;43_1;43;2022;CPRC;48725,3687500000;NA;NA;NA;44118,8187500000;NA;NA;NA
jour;2023-10-23;43_1;43;2021;CPRC;51558,8166666667;NA;NA;NA;53242,8291666667;NA;NA;NA
jour;2023-10-23;43_1;43;2020;CPRC;51076,4069375000;NA;NA;NA;55276,4048541667;NA;NA;NA
jour;2023-10-22;42_7;42;2023;CPRC;42909,8958333333;43538,2422708333;45671,0012083333;44790,6570451389;40489,3916666667;40156,1943541667;49843,7218333333;44882,6007951389
jour;2023-10-22;42_7;42;2022;CPRC;42426,2000000000;NA;NA;NA;38104,0437500000;NA;NA;NA
jour;2023-10-22;42_7;42;2021;CPRC;44637,5937500000;NA;NA;NA;47461,1666666667;NA;NA;NA
jour;2023-10-22;42_7;42;2020;CPRC;44580,7808750000;NA;NA;NA;48896,1871250000;NA;NA;NA
jour;2023-10-21;42_6;42;2023;CPRC;45453,2708333333;46447,2792500000;47568,6042500000;47002,0068750000;42363,4895833333;43579,6700208333;53671,8794166667;47116,4457638889
jour;2023-10-21;42_6;42;2022;CPRC;44081,5229166667;NA;NA;NA;40036,7791666667;NA;NA;NA
jour;2023-10-21;42_6;42;2021;CPRC;46443,7604166667;NA;NA;NA;48420,1083333333;NA;NA;NA
jour;2023-10-21;42_6;42;2020;CPRC;46370,9629791667;NA;NA;NA;51167,7463125000;NA;NA;NA
jour;2023-10-20;42_5;42;2023;CPRC;49520,5208333333;51321,7255625000;53059,9202500000;52296,9927465278;46054,1666666667;48603,8359791667;61165,2068541667;52592,7097604167
jour;2023-10-20;42_5;42;2022;CPRC;48214,4583333333;NA;NA;NA;44440,0375000000;NA;NA;NA
jour;2023-10-20;42_5;42;2021;CPRC;51946,1020833333;NA;NA;NA;52608,3979166667;NA;NA;NA
jour;2023-10-20;42_5;42;2020;CPRC;51387,5681250000;NA;NA;NA;56981,1952083333;NA;NA;NA
jour;2023-10-19;42_4;42;2023;CPRC;50159,8541666667;51373,6113541667;53438,7999791667;52501,4766145833;46725,7583333333;48750,8509375000;60574,6250208333;52752,9589062500
jour;2023-10-19;42_4;42;2022;CPRC;48368,8770833333;NA;NA;NA;44842,9166666667;NA;NA;NA
jour;2023-10-19;42_4;42;2021;CPRC;52622,2312500000;NA;NA;NA;50781,9104166667;NA;NA;NA
jour;2023-10-19;42_4;42;2020;CPRC;51683,2043333333;NA;NA;NA;57306,8501666667;NA;NA;NA
jour;2023-10-18;42_3;42;2023;CPRC;50596,9583333333;51141,1056250000;53373,7461250000;52311,4650590278;47811,8958333333;48736,9514583333;58011,5483541667;52183,5518645833
jour;2023-10-18;42_3;42;2022;CPRC;48110,3583333333;NA;NA;NA;44840,6895833333;NA;NA;NA
jour;2023-10-18;42_3;42;2021;CPRC;52428,7625000000;NA;NA;NA;50093,2000000000;NA;NA;NA
jour;2023-10-18;42_3;42;2020;CPRC;51114,9727500000;NA;NA;NA;56003,1769166667;NA;NA;NA
jour;2023-10-17;42_2;42;2023;CPRC;48485,9375000000;50505,5200208333;53169,2889375000;51790,2664618056;47558,2125000000;48282,6616875000;54684,1421250000;50921,3772256944
jour;2023-10-17;42_2;42;2022;CPRC;47708,0208333333;NA;NA;NA;44668,7729166667;NA;NA;NA
jour;2023-10-17;42_2;42;2021;CPRC;51914,6041666667;NA;NA;NA;50492,6250000000;NA;NA;NA
jour;2023-10-17;42_2;42;2020;CPRC;50820,5206666667;NA;NA;NA;55102,2873333333;NA;NA;NA
jour;2023-10-16;42_1;42;2023;CPRC;45979,1458333333;48834,5853541667;51908,8098333333;50310,8767291667;45726,0000000000;46964,2645208333;52300,8390000000;49204,1774236111
jour;2023-10-16;42_1;42;2022;CPRC;46934,9312500000;NA;NA;NA;44150,6250000000;NA;NA;NA
jour;2023-10-16;42_1;42;2021;CPRC;50799,4187500000;NA;NA;NA;52396,7000000000;NA;NA;NA
jour;2023-10-16;42_1;42;2020;CPRC;49517,5342083333;NA;NA;NA;53368,3592083333;NA;NA;NA
jour;2023-10-15;41_7;41;2023;CPRC;40358,3125000000;41507,2695000000;44234,8933541667;42981,2735659722;38595,0270833333;39982,4674166667;45548,8704375000;42070,6464826389
jour;2023-10-15;41_7;41;2022;CPRC;41459,0479166667;NA;NA;NA;38970,1020833333;NA;NA;NA
jour;2023-10-15;41_7;41;2021;CPRC;43277,0145833333;NA;NA;NA;45970,3020833333;NA;NA;NA
jour;2023-10-15;41_7;41;2020;CPRC;42759,7124791667;NA;NA;NA;45046,9499791667;NA;NA;NA
jour;2023-10-14;41_6;41;2023;CPRC;41924,0000000000;43626,1678125000;46285,5512291667;45172,2446527778;39694,9895833333;42294,6448958333;49064,5178958333;44684,8373611111
jour;2023-10-14;41_6;41;2022;CPRC;42999,1479166667;NA;NA;NA;40917,1645833333;NA;NA;NA
jour;2023-10-14;41_6;41;2021;CPRC;45136,1437500000;NA;NA;NA;47586,7729166667;NA;NA;NA
jour;2023-10-14;41_6;41;2020;CPRC;44973,6633125000;NA;NA;NA;45291,6049791667;NA;NA;NA
jour;2023-10-13;41_5;41;2023;CPRC;45929,0000000000;49356,8086875000;51592,7743333333;50598,0720451389;44165,1833333333;47990,6795208333;56715,9597500000;50621,9963506944
jour;2023-10-13;41_5;41;2022;CPRC;47466,0291666667;NA;NA;NA;45975,3375000000;NA;NA;NA
jour;2023-10-13;41_5;41;2021;CPRC;49213,6375000000;NA;NA;NA;52553,3354166667;NA;NA;NA
jour;2023-10-13;41_5;41;2020;CPRC;50131,8138958333;NA;NA;NA;49464,7326458333;NA;NA;NA
jour;2023-10-12;41_4;41;2023;CPRC;46341,0833333333;49969,0740416667;51740,3303541667;51083,6422708333;44572,5708333333;48657,1907083333;57967,2621041667;51372,9072013889
jour;2023-10-12;41_4;41;2022;CPRC;47275,7395833333;NA;NA;NA;46650,7770833333;NA;NA;NA
jour;2023-10-12;41_4;41;2021;CPRC;50013,4833333333;NA;NA;NA;53192,9604166667;NA;NA;NA
jour;2023-10-12;41_4;41;2020;CPRC;51087,3143541667;NA;NA;NA;50608,7560208333;NA;NA;NA
jour;2023-10-11;41_3;41;2023;CPRC;46372,1458333333;50243,9811458333;52032,1505208333;51002,4038576389;44653,1541666667;49149,1957291667;56940,0089166667;51411,9292048611
jour;2023-10-11;41_3;41;2022;CPRC;46999,4937500000;NA;NA;NA;46496,4375000000;NA;NA;NA
jour;2023-10-11;41_3;41;2021;CPRC;49781,2520833333;NA;NA;NA;52051,4416666667;NA;NA;NA
jour;2023-10-11;41_3;41;2020;CPRC;51026,0293541667;NA;NA;NA;51387,8939375000;NA;NA;NA
jour;2023-10-10;41_2;41;2023;CPRC;46009,6250000000;49890,9142916667;51114,6801041667;50577,4288541667;44432,4187500000;49465,7809583333;55587,2109583333;51018,1080208333
jour;2023-10-10;41_2;41;2022;CPRC;46799,7958333333;NA;NA;NA;45961,1104166667;NA;NA;NA
jour;2023-10-10;41_2;41;2021;CPRC;49535,6500000000;NA;NA;NA;51751,3708333333;NA;NA;NA
jour;2023-10-10;41_2;41;2020;CPRC;51020,2152083333;NA;NA;NA;52470,9735416667;NA;NA;NA
jour;2023-10-09;41_1;41;2023;CPRC;44781,4166666667;48714,7286458333;49874,3060833333;49175,1947187500;43345,7312500000;48609,7624791667;53463,1244791667;49951,0655520833
jour;2023-10-09;41_1;41;2022;CPRC;45640,0979166667;NA;NA;NA;45065,5645833333;NA;NA;NA
jour;2023-10-09;41_1;41;2021;CPRC;48169,0416666667;NA;NA;NA;49715,3437500000;NA;NA;NA
jour;2023-10-09;41_1;41;2020;CPRC;49419,1251875000;NA;NA;NA;51913,1606041667;NA;NA;NA
jour;2023-10-08;40_7;40;2023;CPRC;39216,4375000000;40768,6674375000;42362,3831041667;41606,3177951389;37849,7645833333;40195,9966041667;44171,4369375000;42181,7191840278
jour;2023-10-08;40_7;40;2022;CPRC;39244,5333333333;NA;NA;NA;39516,8104166667;NA;NA;NA
jour;2023-10-08;40_7;40;2021;CPRC;41618,7312500000;NA;NA;NA;42876,1750000000;NA;NA;NA
jour;2023-10-08;40_7;40;2020;CPRC;41856,7986041667;NA;NA;NA;44534,3631875000;NA;NA;NA
jour;2023-10-07;40_6;40;2023;CPRC;41030,5625000000;43254,7183750000;44676,2196458333;43901,1287881944;39881,9312500000;42388,1787916667;46337,5279791667;44352,2919826389
jour;2023-10-07;40_6;40;2022;CPRC;41292,4291666667;NA;NA;NA;40925,0916666667;NA;NA;NA
jour;2023-10-07;40_6;40;2021;CPRC;43407,1812500000;NA;NA;NA;44242,7541666667;NA;NA;NA
jour;2023-10-07;40_6;40;2020;CPRC;43659,9753541667;NA;NA;NA;46061,2795208333;NA;NA;NA
jour;2023-10-06;40_5;40;2023;CPRC;45421,0833333333;48789,4755208333;50197,0028333333;49186,7989201389;44446,9166666667;48101,6284791667;51306,7671875000;49727,4850312500
jour;2023-10-06;40_5;40;2022;CPRC;45600,2604166667;NA;NA;NA;45494,7937500000;NA;NA;NA
jour;2023-10-06;40_5;40;2021;CPRC;48464,6312500000;NA;NA;NA;49289,7541666667;NA;NA;NA
jour;2023-10-06;40_5;40;2020;CPRC;49039,8443958333;NA;NA;NA;50191,0798125000;NA;NA;NA
jour;2023-10-05;40_4;40;2023;CPRC;45576,8541666667;49101,0932291667;50703,0241666667;49706,4767256944;44599,5750000000;48741,7331041667;50794,4137500000;49955,6763784722
jour;2023-10-05;40_4;40;2022;CPRC;46275,8937500000;NA;NA;NA;45726,8687500000;NA;NA;NA
jour;2023-10-05;40_4;40;2021;CPRC;48191,2895833333;NA;NA;NA;49284,2875000000;NA;NA;NA
jour;2023-10-05;40_4;40;2020;CPRC;48903,7486666667;NA;NA;NA;49152,3236666667;NA;NA;NA
jour;2023-10-04;40_3;40;2023;CPRC;44705,4166666667;48710,5176875000;50147,2391041667;49535,0354687500;43788,1208333333;48107,1593541667;50178,0016041667;49436,0854687500
jour;2023-10-04;40_3;40;2022;CPRC;46356,0770833333;NA;NA;NA;46056,5312500000;NA;NA;NA
jour;2023-10-04;40_3;40;2021;CPRC;49098,8458333333;NA;NA;NA;50023,4083333333;NA;NA;NA
jour;2023-10-04;40_3;40;2020;CPRC;49036,7270625000;NA;NA;NA;49006,3874791667;NA;NA;NA
jour;2023-10-03;40_2;40;2023;CPRC;45936,9791666667;48399,4651875000;49805,9449166667;49194,2539861111;45903,6791666667;47734,9922708333;50800,4791250000;49265,2932222222
jour;2023-10-03;40_2;40;2022;CPRC;45929,8125000000;NA;NA;NA;46355,8083333333;NA;NA;NA
jour;2023-10-03;40_2;40;2021;CPRC;48413,1000000000;NA;NA;NA;49083,3520833333;NA;NA;NA
jour;2023-10-03;40_2;40;2020;CPRC;49289,8547708333;NA;NA;NA;50045,8506041667;NA;NA;NA
jour;2023-10-02;40_1;40;2023;CPRC;44039,5000000000;47052,4438125000;48885,8022500000;47794,1399409722;43952,1291666667;46450,3250625000;48657,2480833333;47768,0850798611
jour;2023-10-02;40_1;40;2022;CPRC;45230,1041666667;NA;NA;NA;45293,2958333333;NA;NA;NA
jour;2023-10-02;40_1;40;2021;CPRC;47094,7687500000;NA;NA;NA;47422,2354166667;NA;NA;NA
jour;2023-10-02;40_1;40;2020;CPRC;47869,0571041667;NA;NA;NA;49868,0904375000;NA;NA;NA
jour;2023-10-01;39_7;39;2023;CPRC;38270,3125000000;39872,3839375000;41345,3113333333;40527,4535763889;37929,5125000000;39562,1193541667;41439,4071666667;40462,9775347222
jour;2023-10-01;39_7;39;2022;CPRC;39620,6187500000;NA;NA;NA;39498,1416666667;NA;NA;NA
jour;2023-10-01;39_7;39;2021;CPRC;41272,1666666667;NA;NA;NA;41120,5729166667;NA;NA;NA
jour;2023-10-01;39_7;39;2020;CPRC;40135,9824791667;NA;NA;NA;43104,6283125000;NA;NA;NA
jour;2023-09-30;39_6;39;2023;CPRC;39846,5833333333;42156,1575416667;43368,7431458333;42758,9234131944;39514,0520833333;41706,9992083333;43220,0077291667;42631,7324409722
jour;2023-09-30;39_6;39;2022;CPRC;41262,1958333333;NA;NA;NA;42539,3333333333;NA;NA;NA
jour;2023-09-30;39_6;39;2021;CPRC;43071,1645833333;NA;NA;NA;43127,3437500000;NA;NA;NA
jour;2023-09-30;39_6;39;2020;CPRC;41443,2986875000;NA;NA;NA;43098,7049375000;NA;NA;NA
jour;2023-09-29;39_5;39;2023;CPRC;44053,7500000000;47164,8681041667;48501,5789166667;47984,5581388889;44096,4687500000;46785,7326875000;48715,6501875000;47918,6366111111
jour;2023-09-29;39_5;39;2022;CPRC;44011,3062500000;NA;NA;NA;47007,4812500000;NA;NA;NA
jour;2023-09-29;39_5;39;2021;CPRC;47165,2109166667;NA;NA;NA;47880,8650833333;NA;NA;NA
jour;2023-09-29;39_5;39;2020;CPRC;46131,9554166667;NA;NA;NA;46502,8033333333;NA;NA;NA
jour;2023-09-28;39_4;39;2023;CPRC;44481,3750000000;47922,1142708333;49248,8967916667;48617,2796076389;44461,8458333333;47601,8476041667;49667,5622083333;48674,6660659722
jour;2023-09-28;39_4;39;2022;CPRC;44602,1541666667;NA;NA;NA;46849,5875000000;NA;NA;NA
jour;2023-09-28;39_4;39;2021;CPRC;47250,8834375000;NA;NA;NA;47709,9542708333;NA;NA;NA
jour;2023-09-28;39_4;39;2020;CPRC;46227,0630416667;NA;NA;NA;45967,3776250000;NA;NA;NA
jour;2023-09-27;39_3;39;2023;CPRC;44502,9583333333;47471,1030625000;49192,0458750000;48509,8277222222;44337,2854166667;47217,2947291667;49498,5117708333;48653,2825833333
jour;2023-09-27;39_3;39;2022;CPRC;45617,6666666667;NA;NA;NA;47132,1312500000;NA;NA;NA
jour;2023-09-27;39_3;39;2021;CPRC;47231,3079583333;NA;NA;NA;47137,8871250000;NA;NA;NA
jour;2023-09-27;39_3;39;2020;CPRC;45719,3906458333;NA;NA;NA;45685,8427291667;NA;NA;NA
jour;2023-09-26;39_2;39;2023;CPRC;44196,4583333333;46728,6760833333;49063,2215000000;48158,9667812500;43965,8645833333;46490,2073333333;49135,9777500000;48205,2737256944
jour;2023-09-26;39_2;39;2022;CPRC;45467,4562500000;NA;NA;NA;47122,0041666667;NA;NA;NA
jour;2023-09-26;39_2;39;2021;CPRC;47018,5692708333;NA;NA;NA;46927,8442708333;NA;NA;NA
jour;2023-09-26;39_2;39;2020;CPRC;45419,9387083333;NA;NA;NA;45493,4553750000;NA;NA;NA
jour;2023-09-25;39_1;39;2023;CPRC;43344,3958333333;45324,5138333333;47964,0283958333;46737,6257118056;43214,9125000000;45127,8846666667;48064,2075625000;46742,0646006944
jour;2023-09-25;39_1;39;2022;CPRC;44268,4770833333;NA;NA;NA;45510,8479166667;NA;NA;NA
jour;2023-09-25;39_1;39;2021;CPRC;45525,7432916667;NA;NA;NA;45423,5057916667;NA;NA;NA
jour;2023-09-25;39_1;39;2020;CPRC;44186,1768750000;NA;NA;NA;44592,0852083333;NA;NA;NA
jour;2023-09-24;38_7;38;2023;CPRC;37441,2708333333;38725,6865000000;40576,6546875000;39521,8533472222;37591,7770833333;38796,8010833333;40801,2401041667;39683,7995277778
jour;2023-09-24;38_7;38;2022;CPRC;37985,5625000000;NA;NA;NA;38600,6812500000;NA;NA;NA
jour;2023-09-24;38_7;38;2021;CPRC;38792,8326250000;NA;NA;NA;38812,5888750000;NA;NA;NA
jour;2023-09-24;38_7;38;2020;CPRC;37604,6888750000;NA;NA;NA;38393,3534583333;NA;NA;NA
jour;2023-09-23;38_6;38;2023;CPRC;39099,7291666667;41244,6653333333;43107,6999583333;42088,1283819444;39165,9875000000;41286,3382500000;43748,1332916667;42296,7992152778
jour;2023-09-23;38_6;38;2022;CPRC;40018,7208333333;NA;NA;NA;40400,5312500000;NA;NA;NA
jour;2023-09-23;38_6;38;2021;CPRC;41426,5862708333;NA;NA;NA;41375,2675208333;NA;NA;NA
jour;2023-09-23;38_6;38;2020;CPRC;39770,3018333333;NA;NA;NA;41140,7164166667;NA;NA;NA
jour;2023-09-22;38_5;38;2023;CPRC;43884,3958333333;46497,5147916667;48539,4752708333;47451,0733576389;43731,7916666667;46410,7293750000;49401,5627708333;47817,3167604167
jour;2023-09-22;38_5;38;2022;CPRC;44654,7770833333;NA;NA;NA;45065,5020833333;NA;NA;NA
jour;2023-09-22;38_5;38;2021;CPRC;45974,4568541667;NA;NA;NA;45911,0089375000;NA;NA;NA
jour;2023-09-22;38_5;38;2020;CPRC;44693,6236250000;NA;NA;NA;45978,8715416667;NA;NA;NA
jour;2023-09-21;38_4;38;2023;CPRC;44435,2708333333;46891,6097291667;48965,3693750000;47933,9772604167;44616,8979166667;46800,0680625000;50211,6129583333;48424,1223993056
jour;2023-09-21;38_4;38;2022;CPRC;44997,9604166667;NA;NA;NA;45443,7520833333;NA;NA;NA
jour;2023-09-21;38_4;38;2021;CPRC;46456,9076250000;NA;NA;NA;46451,5159583333;NA;NA;NA
jour;2023-09-21;38_4;38;2020;CPRC;45042,7694583333;NA;NA;NA;46693,9007083333;NA;NA;NA
jour;2023-09-20;38_3;38;2023;CPRC;44402,8541666667;46834,4114166667;49217,2386666667;48042,6669201389;44699,6520833333;46915,8697500000;51114,5845000000;48632,1346284722
jour;2023-09-20;38_3;38;2022;CPRC;44853,6479166667;NA;NA;NA;45250,6708333333;NA;NA;NA
jour;2023-09-20;38_3;38;2021;CPRC;46307,5741250000;NA;NA;NA;46319,2720416667;NA;NA;NA
jour;2023-09-20;38_3;38;2020;CPRC;45412,4972291667;NA;NA;NA;47320,2388958333;NA;NA;NA
jour;2023-09-19;38_2;38;2023;CPRC;44069,8541666667;46609,3048333333;48730,0788750000;47696,0790694444;44436,4895833333;47078,1090000000;51018,5622083333;48397,4582361111
jour;2023-09-19;38_2;38;2022;CPRC;44858,2875000000;NA;NA;NA;45266,4729166667;NA;NA;NA
jour;2023-09-19;38_2;38;2021;CPRC;46193,3325208333;NA;NA;NA;46162,9575208333;NA;NA;NA
jour;2023-09-19;38_2;38;2020;CPRC;45023,0775625000;NA;NA;NA;47033,0192291667;NA;NA;NA
jour;2023-09-18;38_1;38;2023;CPRC;42877,7500000000;45538,5525416667;47378,5358958333;46556,3032361111;44041,2875000000;46111,1046250000;49748,6233958333;47146,4320555556
jour;2023-09-18;38_1;38;2022;CPRC;43693,7104166667;NA;NA;NA;43977,5145833333;NA;NA;NA
jour;2023-09-18;38_1;38;2021;CPRC;45144,8658750000;NA;NA;NA;45097,8742083333;NA;NA;NA
jour;2023-09-18;38_1;38;2020;CPRC;44266,6008333333;NA;NA;NA;45634,7279166667;NA;NA;NA
jour;2023-09-17;37_7;37;2023;CPRC;37396,2291666667;38668,5377708333;39998,7280416667;39369,5427222222;38735,3208333333;39195,4148541667;42263,8530416667;39866,6034861111
jour;2023-09-17;37_7;37;2022;CPRC;37680,0041666667;NA;NA;NA;38036,6145833333;NA;NA;NA
